kalimat_id,kata,sense,kalimat,freq
1011779,mengisi,3204,"Sering mengisi acara ""open mic"" yang diadakan komunitasnya maupun memenuhi undangan komunitas Stand Up Indo se Jabodetabek untuk tampil ber ""stand up comedy"", nama Dicky sebagai komika mulai dikenal di akhir 2014.",1
1011819,mengisi,3201,"Terbukti, selain menjadi seorang dosen, Pulung juga mengisi waktu senggangnya dengan menjadi seorang comic (pelaksana Stand Up comedy).",1
1011819,mengisi,3202,"Terbukti, selain menjadi seorang dosen, Pulung juga mengisi waktu senggangnya dengan menjadi seorang comic (pelaksana Stand Up comedy).",2
1011881,mengisi,3203,"Sekolah sebagai penyelenggara Pendidikan Menengah Kejuruan, sebagai diharapkan oleh pemerintah dan masyarakat berupaya dan bertekad menghasilkan tenaga kerja tingkat menengah untuk mengisi lapangan kerja yang tersedia di tingkat regional, nasional dan internasional.",2
1011881,mengisi,3204,"Sekolah sebagai penyelenggara Pendidikan Menengah Kejuruan, sebagai diharapkan oleh pemerintah dan masyarakat berupaya dan bertekad menghasilkan tenaga kerja tingkat menengah untuk mengisi lapangan kerja yang tersedia di tingkat regional, nasional dan internasional.",1
1011989,mengisi,3202,"Bersama Menteri Pertanian Estanislau da Silva, namanya diusulkan Fretilin untuk mengisi posisi perdana menteri.",1
1011989,mengisi,3204,"Bersama Menteri Pertanian Estanislau da Silva, namanya diusulkan Fretilin untuk mengisi posisi perdana menteri.",2
1012307,mengisi,3201,"Namun demikian, Irna masih menyempatkan menulis, bahkan menerjemahkan dan mengisi lembar ilmu pengetahuan untuk anak di tabloid ""Nova"".",1
1012307,mengisi,3203,"Namun demikian, Irna masih menyempatkan menulis, bahkan menerjemahkan dan mengisi lembar ilmu pengetahuan untuk anak di tabloid ""Nova"".",2
1012364,mengisi,3201,Pertama kali dirinya dipercayakan mengisi suara tokoh peran utama adalah sebagai Haruka dalam anime Kurogane Communication.,1
1012364,mengisi,3204,Pertama kali dirinya dipercayakan mengisi suara tokoh peran utama adalah sebagai Haruka dalam anime Kurogane Communication.,2
1012453,mengisi,3201,"Pada musim pertama,  Chabert sempat mengisi suara Meg di episode ""Yug Ylimaf"" dan ""Back to the Pilot"".",1
1012453,mengisi,3203,"Pada musim pertama, suaranya diisi oleh Lacey Chabert, tetapi kemudian digantikan oleh Mila Kunis sejak musim kedua, walaupun Chabert sempat mengisi suara Meg di episode ""Yug Ylimaf"" dan ""Back to the Pilot"".",1
1012453,mengisi,3204,"Pada musim pertama, suaranya diisi oleh Lacey Chabert, tetapi kemudian digantikan oleh Mila Kunis sejak musim kedua, walaupun Chabert sempat mengisi suara Meg di episode ""Yug Ylimaf"" dan ""Back to the Pilot"".",1
1012565,mengisi,3201,"Ia dikenal mengisi berbagai acara televisi di Indonesia dan menjadi salah satu pemeran di film ""Setan Facebook"".",1
1012565,mengisi,3202,"Ia dikenal mengisi berbagai acara televisi di Indonesia dan menjadi salah satu pemeran di film ""Setan Facebook"".",1
1012565,mengisi,3204,"Ia dikenal mengisi berbagai acara televisi di Indonesia dan menjadi salah satu pemeran di film ""Setan Facebook"".",1
1012604,mengisi,3201,"Di luar menjalani kegiatan sebagai motivator di Adam Khoo dan model ""freelance"", Alya juga senang mengisi waktu luangnya dengan melukis.",1
1012604,mengisi,3202,Alya senang mengisi waktu luangnya dengan melukis.,1
1012604,mengisi,3202,"Di luar menjalani kegiatan sebagai motivator di Adam Khoo dan model ""freelance"", Alya juga senang mengisi waktu luangnya dengan melukis.",1
1012627,mengisi,3201,Perwakilan Partai Persatuan Pembangunan mengisi perolehan kursi terbanyak.,1
1012627,mengisi,3204,Perwakilan Partai Persatuan Pembangunan mengisi perolehan kursi terbanyak.,2
1012634,mengisi,3202,"Di hari yang sama, agensi South Club juga mengunggah video yang menyatakan mereka telah memiliki pemain bas yang baru untuk mengisi posisi yang luang tersebut.",1
1012634,mengisi,3204,"Di hari yang sama, agensi South Club juga mengunggah video yang menyatakan mereka telah memiliki pemain bas yang baru untuk mengisi posisi yang luang tersebut.",2
1012650,mengisi,3201,Beberapa kelompok jamur dan ganggang yang tidak terkait dipindahkan untuk mengisi kerajaan baru.,1
1012650,mengisi,3203,"Sejak saat itu, jelas bahwa Plantae sebagaimana definisi awalnya mencakup beberapa kelompok yang tidak terkait, dan beberapa kelompok jamur dan ganggang yang tidak terkait dipindahkan untuk mengisi kerajaan baru.",1
1012650,mengisi,3204,"Sejak saat itu, jelas bahwa Plantae sebagaimana definisi awalnya mencakup beberapa kelompok yang tidak terkait, dan beberapa kelompok jamur dan ganggang yang tidak terkait dipindahkan untuk mengisi kerajaan baru.",1
1013187,mengisi,3201,"Linkin Park sedang mengerjakan proyek untuk mengisi soundtrack film mendatang yang disebut Mall, disutradarai oleh Joe Hahn.",2
1013187,mengisi,3203,"Linkin Park sedang mengerjakan proyek untuk mengisi soundtrack film mendatang yang disebut Mall, disutradarai oleh Joe Hahn.",1
1013270,mengisi,3201,"Ia mengisi suara tokoh ""Aang"" dalam serial animasi "".",1
1013270,mengisi,3204,"Ia mengisi suara tokoh ""Aang"" dalam serial animasi "".",1
1013270,mengisi,3204,"Ia mengisi suara tokoh ""Aang"" dalam serial animasi ""Avatar: The Legend of Aang"".",1
1013376,mengisi,3202,"Di situlah Budjana dan Armand mengajak Thomas untuk kembali mengisi permainan bass untuk album terbaru GIGI, Baik (1999).",1
1013376,mengisi,3204,"Di situlah Budjana dan Armand mengajak Thomas untuk kembali mengisi permainan bass untuk album terbaru GIGI, Baik (1999).",2
1013446,mengisi,3201,Saya mengisi balon dengan udara yang tidak terlalu padat daripada udara sekitarnya.,1
1013446,mengisi,3201,"Untuk membuat benda mengapung di udara, maka harus lebih ringan daripada volume yang sama udara di sekitarnya, yaitu dengan mengisi balon dengan udara yang tidak terlalu padat daripada udara sekitarnya.",2
1013457,mengisi,3201,"Sementara itu, pada tahun 1952 maskapai ini juga melakukan pembelian sebanyak 5 armada Douglas DC-4 yang nantinya mengisi jalur disekitar Timur Tengah dan diawali dengan operasional menuju Amman, Jordania.",2
1013457,mengisi,3204,"Sementara itu, pada tahun 1952 maskapai ini juga melakukan pembelian sebanyak 5 armada Douglas DC-4 yang nantinya mengisi jalur disekitar Timur Tengah dan diawali dengan operasional menuju Amman, Jordania.",1
1013701,mengisi,3201,Saya mengisi bahan bakar mobil saya sampai penuh.,1
1013701,mengisi,3204,"""You and I"" terinspirasi oleh hubungan Gaga dengan pacar Gaga ""Luc Carl"", dan sebuah lagu dengan tempo lambat berisi dengan suara gitar elektrik dan piano, dengan Gaga dan Lange mengisi background vocal.",1
1013701,mengisi,3204,"""Yoü and I"" terinspirasi oleh hubungan Gaga dengan pacar Gaga ""Lüc Carl"", dan sebuah lagu dengan tempo lambat berisi dengan suara gitar elektrik dan piano, dengan Gaga dan Lange mengisi background vocal.",1
1013900,mengisi,3201,"""Autoloader"" dapat mengatasi masalah susahnya mengisi amunisi yang sering muncul pada tank dengan pengisi manusia.",2
1013900,mengisi,3201,Autoloader' dapat mengatasi masalah susahnya mengisi amunisi yang sering muncul pada tank dengan pengisi manusia.,1
1014040,menjaga,2701,"Sementara itu untuk menjaga  kualitas uang Rupiah dalam kondisi yang layak edar di masyarakat, Bank Indonesia melakukan kegiatan pemusnahan uang.",1
1014040,menjaga,2701,"Sementara itu untuk menjaga menjaga kualitas uang Rupiah dalam kondisi yang layak edar di masyarakat, Bank Indonesia melakukan kegiatan pemusnahan uang.",1
1014040,menjaga,2704,"Sementara itu untuk menjaga menjaga kualitas uang Rupiah dalam kondisi yang layak edar di masyarakat, Bank Indonesia melakukan kegiatan pemusnahan uang.",1
1014133,menjaga,2701,"Sebelum susu kerbau diperah, terlebih dahulu puting susu dibersihkan dengan air hangat, hal ini dimaksudkan untuk menjaga kerbersihan susu, serta merangsang puting susu.",2
1014133,menjaga,2704,"Sebelum susu kerbau diperah, terlebih dahulu puting susu dibersihkan dengan air hangat, hal ini dimaksudkan untuk menjaga kerbersihan susu, serta merangsang puting susu.",1
1014440,menjaga,2701,Ustase juga menganggap Islam Bosniak sebagai agama yang menjaga kemurnian darah Kroasia.,1
1014440,menjaga,2701,"Ustae  juga menganggap Islam Bosniak sebagai agama yang ""menjaga kemurnian darah Kroasia"".",1
1014440,menjaga,2703,"Ustaše juga menganggap Islam Bosniak sebagai agama yang ""menjaga kemurnian darah Kroasia"".",1
1014533,menjaga,2702,"Direktur Dokumentasi untuk SNTE, Stéphane Dieu, berkomentar pada Januari 2005, ""Hal ini hanya bertujuan untuk menjaga penggunaan komersial gambar, sehingga tidak digunakan dalam cara-cara yang tidak kami setujui.""",1
1014533,menjaga,2703,"Direktur Dokumentasi untuk SNTE, Stephane Dieu, berkomentar pada Januari 2005, ""Hal ini hanya bertujuan untuk menjaga penggunaan komersial gambar, sehingga tidak digunakan dalam cara-cara yang tidak kami setujui.""",1
1014533,menjaga,2703,"Direktur Dokumentasi untuk SNTE, Stphane Dieu, berkomentar pada Januari 2005, ""Hal ini hanya bertujuan untuk menjaga penggunaan komersial gambar, sehingga tidak digunakan dalam cara-cara yang tidak kami setujui.""",1
1014570,menjaga,2701,"Untuk menjaga kesehatan ternak, di Kabupaten Bintan terdapat 5 orang Dokter Hewan dan dibantu oleh beberapa paramedis veteriner dengan ditunjang oleh 2 buah sarana Pos Kesehatan Hewan (Poskeswan) yang berlokasi di Desa Sri Bintan dan Desa Ekang Anculai Kecamatan Teluk Sebong.",1
1014570,menjaga,2704,"Untuk menjaga kesehatan ternak, di Kabupaten Bintan terdapat 5 orang Dokter Hewan dan dibantu oleh beberapa paramedis ""veteriner"" dengan ditunjang oleh 2 buah sarana Pos Kesehatan Hewan (Poskeswan) yang berlokasi di Desa Sri Bintan dan Desa Ekang Anculai Kecamatan Teluk Sebong, selain Poskeswan, di Kabupaten Bintan juga terdapat Rumah Potong Hewan Unggas (RPHU) yang berlokasi di Kecamatan Bintan Utara.",2
1014651,menjaga,2701,"Komisioner pelabuhan mengatur bagian hilir Arun dari Arundel ke laut dari tahun 1732, dan beberapa peningkatan dilakukan untuk menjaga kawasan muara terbebas dari endapan didukung oleh sebuah undang-undang tahun 1793.",2
1014651,menjaga,2704,"Komisioner pelabuhan mengatur bagian hilir Arun dari Arundel ke laut dari tahun 1732, dan beberapa peningkatan dilakukan untuk menjaga kawasan muara terbebas dari endapan didukung oleh sebuah undang-undang tahun 1793.",1
1014811,menjaga,2701,Pendeta dalam melakukan konseling pastoral wajib menjaga rahasia dari jemaat yang melakukan percakapan konseling pastoral.,2
1014811,menjaga,2704,Pendeta dalam melakukan konseling pastoral wajib menjaga rahasia dari jemaat yang melakukan percakapan konseling pastoral.,1
1015084,menjaga,2701,"Keluarga besarnya vakum, menjaga jarak dengan penguasa selama masa Pakubuwana VII dan VIII.",2
1015084,menjaga,2704,"Keluarga besarnya vakum, menjaga jarak dengan penguasa selama masa Pakubuwana VII dan VIII.",1
1015303,menjaga,2702,Namun hal itu membuat Djing Tie ingin menjaga keamanan para penduduk.,2
1015303,menjaga,2703,Namun hal itu membuat Djing Tie ingin menjaga keamanan para penduduk.,1
1015546,menjaga,2701,Kebijakan pertahanan nasional bertujuan untuk menjaga kemerdekaan dan kekuasaan Republik Makedonia atas lahan dan angkasa yang berada di daerah Republik Makedonia.,2
1015546,menjaga,2703,Kebijakan pertahanan nasional bertujuan untuk menjaga kemerdekaan dan kekuasaan Republik Makedonia atas lahan dan angkasa yang berada di daerah Republik Makedonia.,1
1015603,menjaga,2701,"Teks lama 1853 juga meliputi tujuan ""untuk menjaga hubungan pasifis dengan suku-suku Indian dan mempromosikan konversi mereka ke Katolik"", yang dihapus dalam reformasi tersebut.",2
1015603,menjaga,2701,Teks lama 1853 juga meliputi tujuan untuk menjaga hubungan pasifis dengan suku-suku Indian dan mempromosikan konversi mereka ke Katolik yang dihapus dalam reformasi tersebut.,1
1015740,menjaga,2701,"Pada Pertempuran Asfeld (552), ia membunuh Turismodus, putra raja Gepid Turisindus, di dalam kemenangan yang mengakibatkan ikut campur Kaisar Yustitianus untuk menjaga keseimbangan di antara persaingan kekuatan regional.",2
1015740,menjaga,2703,"Pada Pertempuran Asfeld (552), ia membunuh Turismodus, putra raja Gepid Turisindus, di dalam kemenangan yang mengakibatkan ikut campur Kaisar Yustitianus untuk menjaga keseimbangan di antara persaingan kekuatan regional.",1
1016219,menjaga,2701,"Sunil mengatakan ""Pengabdi Setan"" yang digarap mulai dari ide cerita, naskah, hingga penyutradaraan oleh Joko Anwar ini membutuhkan lebih banyak anggaran dibanding film horor dia biasanya karena bertekad menjaga nuansa era 1980-an seperti pada film aslinya.",2
1016219,menjaga,2703,"Sunil mengatakan ""Pengabdi Setan"" yang digarap mulai dari ide cerita, naskah, hingga penyutradaraan oleh Joko Anwar ini membutuhkan lebih banyak anggaran dibanding film horor dia biasanya karena bertekad menjaga nuansa era 1980-an seperti pada film aslinya.",1
1016269,menjaga,2702,"Tujuannya adalah tidak hanya untuk mempertahankan kota, tetapi untuk menjaga istananya sendiri yang terletak di dekatnya di Gunung Sion.",1
1016269,menjaga,2703,"Tujuannya adalah tidak hanya untuk mempertahankan kota, tetapi untuk menjaga istananya sendiri yang terletak di dekatnya di Gunung Sion.",1
1016269,menjaga,2704,"Tujuannya adalah tidak hanya untuk mempertahankan kota, tetapi untuk menjaga istananya sendiri yang terletak di dekatnya di Gunung Sion.",1
1016459,menjaga,2702,"Hagrid menolak untuk percaya bahwa Snape bertanggung jawab atas bahaya Harry, tetapi keceplosan bahwa dia membeli anjing berkepala tiga, dan bahwa monster itu menjaga rahasia kepunyaan Professor Dumbledore dan seseorang bernama Nicolas Flamel.",2
1016459,menjaga,2703,"Hagrid menolak untuk percaya bahwa Snape bertanggung jawab atas bahaya Harry, tetapi keceplosan bahwa dia membeli anjing berkepala tiga, dan bahwa monster itu menjaga rahasia kepunyaan Professor Dumbledore dan seseorang bernama Nicolas Flamel.",1
1016463,menjaga,2701,"Oleh sebab itu, bagi Orang Krowe, sangat penting untuk menjaga hubungan dengan roh-roh halus tersebut.",1
1016463,menjaga,2704,"Oleh sebab itu, bagi Orang Krowe, sangat penting untuk menjaga hubungan dengan roh-roh halus tersebut.",2
1016961,menjaga,2702,"Satyaka tidak terlibat dalam perang Baratayuda, karena ditugasi ayahnya untuk menjaga Baladewa yang sedang bertapa.",1
1016961,menjaga,2703,"Satyaka tidak terlibat dalam perang Baratayuda, karena ditugasi ayahnya untuk menjaga Baladewa yang sedang bertapa.",2
1017097,menjaga,2701,Di samping itu balast menjaga agar rel tetap berada di tempatnya apabila ada kereta api berjalan di atasnya.,2
1017097,menjaga,2704,Di samping itu balast menjaga agar rel tetap berada di tempatnya apabila ada kereta api berjalan di atasnya.,1
1017149,menjaga,2701,"Mewujudkan generasi masadepan yang cerdas, berilmu, kreatif, produktif, mandiri, maju, berakhlak mulia, ramah, berdaulat, berperadaban, sejahtera, peduli, adil dan makmur juga cinta tanah air dan bangsa serta turut serta menjaga keutuhan NKRI, Pancasila dan UUD 1945 serta berhaluan Islam Ahlussunnah Wal Jama’ah yang digariskan oleh Jam’iyah Nahdlatul Ulama (NU) dan Islam Rahmatan Lil’alamien.",1
1017149,menjaga,2701,"Visi: ""Mewujudkan generasi masa depan yang cerdas, berilmu, kreatif, produktif, mandiri, maju, berakhlak mulia, ramah, berdaulat, berperadaban, sejahtera, peduli, adil dan makmur juga cinta tanah air dan bangsa serta turut serta menjaga keutuhan NKRI, Pancasila dan UUD 1945 serta berhaluan Islam Ahlussunnah Wal Jamaah yang digariskan oleh Jamaiyah Nahdlatul Ulama (NU) dan Islam Rahmatan Lil 'alamin.",1
1017149,menjaga,2701,"Visi: ""Mewujudkan generasi masadepan yang cerdas, berilmu, kreatif, produktif, mandiri, maju, berakhlak mulia, ramah, berdaulat, berperadaban, sejahtera, peduli, adil dan makmur juga cinta tanah air dan bangsa serta turut serta menjaga keutuhan NKRI, Pancasila dan UUD 1945 serta berhaluan Islam Ahlussunnah Wal Jama'ah yang digariskan oleh Jami'yah Nahdlatul Ulama (NU) dan Islam Rahmatan Lil'alamien.",1
1017213,menjaga,2702,Wilkataksini adalah raksasa yang sangat besar yang menjaga pantai Alengka.,2
1017213,menjaga,2703,Wilkataksini adalah raksasa yang sangat besar yang menjaga pantai Alengka.,1
1017401,menjaga,2702,"Setelah mereka berkumpul lagi di tengah penginapan, mereka mendapat fakta mengejutkan bahwa Migi menghilang padahal Sadha menjaga pintu kamar dan tidak melihat seseorang masuk maupun keluar, sang paranormal mengatakan Migi dibawa ke dunia roh halus.",1
1017401,menjaga,2703,"Setelah mereka berkumpul lagi di tengah penginapan, mereka mendapat fakta mengejutkan bahwa Migi menghilang padahal Sadha menjaga pintu kamar dan tidak melihat seseorang masuk maupun keluar, sang paranormal mengatakan Migi dibawa ke dunia roh halus.",2
1017568,menjaga,2701,"Pada awal diperkenalkannya, Yonko yang terdiri dari Shanks, Whitebeard, Kaido, dan Big Mom berhasil membentuk keseimbangan kekuasaan yang solid bersama dengan Shichibukai dan Angkatan Laut dalam menjaga perdamaian dunia.",2
